Transaction,Item,date_time,period_day,weekday_weekend,producto
5723,Bread,01-02-2017 09:37,morning,weekday,Pan
5723,Coffee,01-02-2017 09:37,morning,weekday,Cafe
5723,Toast,01-02-2017 09:37,morning,weekday,Tostada
5725,Farm House,01-02-2017 10:00,morning,weekday,Pan de campo
5726,Cake,01-02-2017 10:28,morning,weekday,Pastel
5726,Coffee,01-02-2017 10:28,morning,weekday,Cafe
5726,Bread,01-02-2017 10:28,morning,weekday,Pan
5727,Bread,01-02-2017 10:32,morning,weekday,Pan
5727,Hot chocolate,01-02-2017 10:32,morning,weekday,Chocolate caliente
5728,Coffee,01-02-2017 10:33,morning,weekday,Cafe
5728,Coffee,01-02-2017 10:33,morning,weekday,Cafe
5729,Coffee,01-02-2017 10:35,morning,weekday,Cafe
5729,Bread,01-02-2017 10:35,morning,weekday,Pan
5730,Coffee,01-02-2017 10:40,morning,weekday,Cafe
5730,Cake,01-02-2017 10:40,morning,weekday,Pastel
5731,Cake,01-02-2017 10:41,morning,weekday,Pastel
5731,Coffee,01-02-2017 10:41,morning,weekday,Cafe
5732,Bread,01-02-2017 10:46,morning,weekday,Pan
5732,Sandwich,01-02-2017 10:46,morning,weekday,Sandwich
5732,Toast,01-02-2017 10:46,morning,weekday,Tostada
5733,Coffee,01-02-2017 10:55,morning,weekday,Cafe
5733,Coffee,01-02-2017 10:55,morning,weekday,Cafe
5733,Medialuna,01-02-2017 10:55,morning,weekday,Medialuna
5734,Coffee,01-02-2017 10:59,morning,weekday,Cafe
5734,Bread,01-02-2017 10:59,morning,weekday,Pan
5734,Alfajores,01-02-2017 10:59,morning,weekday,Alfajores
5734,Bakewell,01-02-2017 10:59,morning,weekday,Tarta Bakewell
5734,Tea,01-02-2017 10:59,morning,weekday,Te
5735,Coffee,01-02-2017 11:06,morning,weekday,Cafe
5735,Bread,01-02-2017 11:06,morning,weekday,Pan
5736,Bread,01-02-2017 11:15,morning,weekday,Pan
5737,Coffee,01-02-2017 11:39,morning,weekday,Cafe
5737,Bread,01-02-2017 11:39,morning,weekday,Pan
5738,Bread,01-02-2017 11:40,morning,weekday,Pan
5738,Coffee,01-02-2017 11:40,morning,weekday,Cafe
5738,Bread,01-02-2017 11:40,morning,weekday,Pan
5739,Bread,01-02-2017 11:49,morning,weekday,Pan
5740,Baguette,01-02-2017 11:58,morning,weekday,Baguette
5741,Pastry,01-02-2017 12:11,afternoon,weekday,Pastelito
5742,Bread,01-02-2017 12:13,afternoon,weekday,Pan
5742,Pastry,01-02-2017 12:13,afternoon,weekday,Pastelito
5743,Baguette,01-02-2017 12:43,afternoon,weekday,Baguette
5743,Bread,01-02-2017 12:43,afternoon,weekday,Pan
5744,Bread,01-02-2017 12:44,afternoon,weekday,Pan
5744,Pastry,01-02-2017 12:44,afternoon,weekday,Pastelito
5744,Tea,01-02-2017 12:44,afternoon,weekday,Te
5744,Coffee,01-02-2017 12:44,afternoon,weekday,Cafe
5745,Cake,01-02-2017 13:24,afternoon,weekday,Pastel
5745,Bread,01-02-2017 13:24,afternoon,weekday,Pan
5746,Sandwich,01-02-2017 13:38,afternoon,weekday,Sandwich
5746,Coke,01-02-2017 13:38,afternoon,weekday,Coca-Cola
5747,Coke,01-02-2017 13:38,afternoon,weekday,Coca-Cola
5747,Cake,01-02-2017 13:38,afternoon,weekday,Pastel
5748,Hot chocolate,01-02-2017 13:41,afternoon,weekday,Chocolate caliente
5748,Coffee,01-02-2017 13:41,afternoon,weekday,Cafe
5748,Pastry,01-02-2017 13:41,afternoon,weekday,Pastelito
5748,Bread,01-02-2017 13:41,afternoon,weekday,Pan
5749,Spanish Brunch,01-02-2017 13:43,afternoon,weekday,Brunch espanol
5749,Chicken Stew,01-02-2017 13:43,afternoon,weekday,Estofado de pollo
5749,Tea,01-02-2017 13:43,afternoon,weekday,Te
5749,Cookies,01-02-2017 13:43,afternoon,weekday,Galletas
5751,Cake,01-02-2017 13:45,afternoon,weekday,Pastel
5752,Coffee,01-02-2017 13:46,afternoon,weekday,Cafe
5752,Coffee,01-02-2017 13:46,afternoon,weekday,Cafe
5753,Coffee,01-02-2017 13:55,afternoon,weekday,Cafe
5754,Bread,01-02-2017 14:04,afternoon,weekday,Pan
5755,Bread,01-02-2017 14:10,afternoon,weekday,Pan
5755,Sandwich,01-02-2017 14:10,afternoon,weekday,Sandwich
5756,Coffee,01-02-2017 14:30,afternoon,weekday,Cafe
5756,Bread,01-02-2017 14:30,afternoon,weekday,Pan
5756,Sandwich,01-02-2017 14:30,afternoon,weekday,Sandwich
5757,Coffee,01-02-2017 14:35,afternoon,weekday,Cafe
5757,Coffee,01-02-2017 14:35,afternoon,weekday,Cafe
5757,Cake,01-02-2017 14:35,afternoon,weekday,Pastel
5758,Granola,01-02-2017 14:37,afternoon,weekday,Granola
5758,Extra Salami or Feta,01-02-2017 14:37,afternoon,weekday,Extra salami o feta
5758,Coffee,01-02-2017 14:37,afternoon,weekday,Cafe
5759,Soup,01-02-2017 14:43,afternoon,weekday,Sopa
5759,Juice,01-02-2017 14:43,afternoon,weekday,Jugo
5759,Coffee,01-02-2017 14:43,afternoon,weekday,Cafe
5760,Sandwich,01-02-2017 14:44,afternoon,weekday,Sandwich
5761,Baguette,01-02-2017 14:56,afternoon,weekday,Baguette
5762,Coffee,01-02-2017 15:14,afternoon,weekday,Cafe
5763,Coffee,01-02-2017 15:20,afternoon,weekday,Cafe
5764,Hot chocolate,01-02-2017 15:29,afternoon,weekday,Chocolate caliente
5764,Coffee,01-02-2017 15:29,afternoon,weekday,Cafe
5764,Alfajores,01-02-2017 15:29,afternoon,weekday,Alfajores
5765,Tea,01-02-2017 15:33,afternoon,weekday,Te
5765,Coffee,01-02-2017 15:33,afternoon,weekday,Cafe
5765,Bread,01-02-2017 15:33,afternoon,weekday,Pan
5766,Cake,01-02-2017 15:44,afternoon,weekday,Pastel
5766,Coffee,01-02-2017 15:44,afternoon,weekday,Cafe
5766,Cookies,01-02-2017 15:44,afternoon,weekday,Galletas
5767,Bread,01-02-2017 15:46,afternoon,weekday,Pan
5768,Bread,01-02-2017 15:54,afternoon,weekday,Pan
5769,Cookies,01-02-2017 15:56,afternoon,weekday,Galletas
5769,Tea,01-02-2017 15:56,afternoon,weekday,Te
5769,Bread,01-02-2017 15:56,afternoon,weekday,Pan
5770,Coffee,01-02-2017 16:00,afternoon,weekday,Cafe
5770,Vegan mincepie,01-02-2017 16:00,afternoon,weekday,Minipastel vegano
5770,Cake,01-02-2017 16:00,afternoon,weekday,Pastel
5771,Bread,01-02-2017 16:01,afternoon,weekday,Pan
5771,Coffee,01-02-2017 16:01,afternoon,weekday,Cafe
5771,Hot chocolate,01-02-2017 16:01,afternoon,weekday,Chocolate caliente
5772,Bread,01-02-2017 16:20,afternoon,weekday,Pan
5773,Juice,01-02-2017 16:39,afternoon,weekday,Jugo
5773,Cookies,01-02-2017 16:39,afternoon,weekday,Galletas
5773,Brownie,01-02-2017 16:39,afternoon,weekday,Brownie
5773,Alfajores,01-02-2017 16:39,afternoon,weekday,Alfajores
5773,Coffee,01-02-2017 16:39,afternoon,weekday,Cafe
5774,Tea,01-02-2017 17:04,evening,weekday,Te
5774,Truffles,01-02-2017 17:04,evening,weekday,Trufas
5774,Cookies,01-02-2017 17:04,evening,weekday,Galletas
5775,Coffee,01-02-2017 17:05,evening,weekday,Cafe
5775,Coke,01-02-2017 17:05,evening,weekday,Coca-Cola
5776,Bread,02-02-2017 08:35,morning,weekday,Pan
5777,Coffee,02-02-2017 09:04,morning,weekday,Cafe
5777,Bread,02-02-2017 09:04,morning,weekday,Pan
5777,Toast,02-02-2017 09:04,morning,weekday,Tostada
5778,Bread,02-02-2017 09:06,morning,weekday,Pan
5778,Bread,02-02-2017 09:06,morning,weekday,Pan
5778,Coffee,02-02-2017 09:06,morning,weekday,Cafe
5779,Cookies,02-02-2017 09:20,morning,weekday,Galletas
5780,Coffee,02-02-2017 09:20,morning,weekday,Cafe
5780,Bread,02-02-2017 09:20,morning,weekday,Pan
5781,Farm House,02-02-2017 09:39,morning,weekday,Pan de campo
5782,Bread,02-02-2017 09:51,morning,weekday,Pan
5783,Coffee,02-02-2017 10:08,morning,weekday,Cafe
5783,Cookies,02-02-2017 10:08,morning,weekday,Galletas
5784,Baguette,02-02-2017 10:20,morning,weekday,Baguette
5785,Bread,02-02-2017 10:28,morning,weekday,Pan
5785,Bread,02-02-2017 10:28,morning,weekday,Pan
5786,Alfajores,02-02-2017 10:50,morning,weekday,Alfajores
5787,Juice,02-02-2017 11:07,morning,weekday,Jugo
5787,Hot chocolate,02-02-2017 11:07,morning,weekday,Chocolate caliente
5787,Coffee,02-02-2017 11:07,morning,weekday,Cafe
5787,Tea,02-02-2017 11:07,morning,weekday,Te
5787,Pastry,02-02-2017 11:07,morning,weekday,Pastelito
5787,Brownie,02-02-2017 11:07,morning,weekday,Brownie
5788,Coffee,02-02-2017 11:20,morning,weekday,Cafe
5788,Coffee,02-02-2017 11:20,morning,weekday,Cafe
5788,Bread,02-02-2017 11:20,morning,weekday,Pan
5789,Cake,02-02-2017 11:20,morning,weekday,Pastel
5789,Coffee,02-02-2017 11:20,morning,weekday,Cafe
5790,Coffee,02-02-2017 11:25,morning,weekday,Cafe
5790,Cake,02-02-2017 11:25,morning,weekday,Pastel
5791,Bread,02-02-2017 11:26,morning,weekday,Pan
5792,Bread,02-02-2017 11:28,morning,weekday,Pan
5792,Bread,02-02-2017 11:28,morning,weekday,Pan
5793,Juice,02-02-2017 11:48,morning,weekday,Jugo
5793,Tea,02-02-2017 11:48,morning,weekday,Te
5793,Bread,02-02-2017 11:48,morning,weekday,Pan
5793,Cake,02-02-2017 11:48,morning,weekday,Pastel
5794,Tea,02-02-2017 11:49,morning,weekday,Te
5794,Bread,02-02-2017 11:49,morning,weekday,Pan
5794,Cookies,02-02-2017 11:49,morning,weekday,Galletas
5794,Sandwich,02-02-2017 11:49,morning,weekday,Sandwich
5794,Juice,02-02-2017 11:49,morning,weekday,Jugo
5795,Bread,02-02-2017 12:00,afternoon,weekday,Pan
5795,Cake,02-02-2017 12:00,afternoon,weekday,Pastel
5796,Coke,02-02-2017 12:21,afternoon,weekday,Coca-Cola
5796,Alfajores,02-02-2017 12:21,afternoon,weekday,Alfajores
5796,Hot chocolate,02-02-2017 12:21,afternoon,weekday,Chocolate caliente
5797,Cake,02-02-2017 12:39,afternoon,weekday,Pastel
5798,Sandwich,02-02-2017 12:44,afternoon,weekday,Sandwich
5799,Tea,02-02-2017 12:46,afternoon,weekday,Te
5799,Cake,02-02-2017 12:46,afternoon,weekday,Pastel
5799,Pastry,02-02-2017 12:46,afternoon,weekday,Pastelito
5800,Bread,02-02-2017 13:01,afternoon,weekday,Pan
5800,Coffee,02-02-2017 13:01,afternoon,weekday,Cafe
5800,Coffee,02-02-2017 13:01,afternoon,weekday,Cafe
5800,Soup,02-02-2017 13:01,afternoon,weekday,Sopa
5800,Soup,02-02-2017 13:01,afternoon,weekday,Sopa
5800,Bread,02-02-2017 13:01,afternoon,weekday,Pan
5800,Farm House,02-02-2017 13:01,afternoon,weekday,Pan de campo
5801,Sandwich,02-02-2017 13:12,afternoon,weekday,Sandwich
5801,Bread,02-02-2017 13:12,afternoon,weekday,Pan
5802,Tea,02-02-2017 13:38,afternoon,weekday,Te
5802,Mineral water,02-02-2017 13:38,afternoon,weekday,Agua mineral
5802,Soup,02-02-2017 13:38,afternoon,weekday,Sopa
5802,Cake,02-02-2017 13:38,afternoon,weekday,Pastel
5803,Bread,02-02-2017 14:00,afternoon,weekday,Pan
5803,Chicken Stew,02-02-2017 14:00,afternoon,weekday,Estofado de pollo
5803,Sandwich,02-02-2017 14:00,afternoon,weekday,Sandwich
5803,Coffee,02-02-2017 14:00,afternoon,weekday,Cafe
5804,Medialuna,02-02-2017 14:02,afternoon,weekday,Medialuna
5805,Jam,02-02-2017 14:02,afternoon,weekday,Mermelada
5805,Scandinavian,02-02-2017 14:02,afternoon,weekday,Pan escandinavo
5806,Cake,02-02-2017 14:09,afternoon,weekday,Pastel
5807,Juice,02-02-2017 14:11,afternoon,weekday,Jugo
5807,Coffee,02-02-2017 14:11,afternoon,weekday,Cafe
5807,Coffee,02-02-2017 14:11,afternoon,weekday,Cafe
5807,Bare Popcorn,02-02-2017 14:11,afternoon,weekday,Palomitas naturales
5807,Salad,02-02-2017 14:11,afternoon,weekday,Ensalada
5807,Extra Salami or Feta,02-02-2017 14:11,afternoon,weekday,Extra salami o feta
5807,Spanish Brunch,02-02-2017 14:11,afternoon,weekday,Brunch espanol
5807,Farm House,02-02-2017 14:11,afternoon,weekday,Pan de campo
5808,Bare Popcorn,02-02-2017 14:12,afternoon,weekday,Palomitas naturales
5809,Valentine's card,02-02-2017 14:15,afternoon,weekday,Tarjeta de San Valentin
5810,Tea,02-02-2017 14:39,afternoon,weekday,Te
5810,Sandwich,02-02-2017 14:39,afternoon,weekday,Sandwich
5810,Bread,02-02-2017 14:39,afternoon,weekday,Pan
5810,Cake,02-02-2017 14:39,afternoon,weekday,Pastel
5811,Tea,02-02-2017 14:42,afternoon,weekday,Te
5811,Tea,02-02-2017 14:42,afternoon,weekday,Te
5811,Spanish Brunch,02-02-2017 14:42,afternoon,weekday,Brunch espanol
5811,Chicken Stew,02-02-2017 14:42,afternoon,weekday,Estofado de pollo
5811,Fudge,02-02-2017 14:42,afternoon,weekday,Fudge (dulce de azucar)
5811,Alfajores,02-02-2017 14:42,afternoon,weekday,Alfajores
5812,Coffee,02-02-2017 14:43,afternoon,weekday,Cafe
5813,Coffee,02-02-2017 15:10,afternoon,weekday,Cafe
5813,Pastry,02-02-2017 15:10,afternoon,weekday,Pastelito
5813,Bread,02-02-2017 15:10,afternoon,weekday,Pan
5814,Bread,02-02-2017 15:15,afternoon,weekday,Pan
5814,Alfajores,02-02-2017 15:15,afternoon,weekday,Alfajores
5815,Coffee,02-02-2017 15:17,afternoon,weekday,Cafe
5815,Coffee,02-02-2017 15:17,afternoon,weekday,Cafe
5815,Cookies,02-02-2017 15:17,afternoon,weekday,Galletas
5816,Bread,02-02-2017 15:35,afternoon,weekday,Pan
5817,Coffee,02-02-2017 15:44,afternoon,weekday,Cafe
5818,Coffee,02-02-2017 15:58,afternoon,weekday,Cafe
5818,Coffee,02-02-2017 15:58,afternoon,weekday,Cafe
5818,Juice,02-02-2017 15:58,afternoon,weekday,Jugo
5818,Cake,02-02-2017 15:58,afternoon,weekday,Pastel
5818,Alfajores,02-02-2017 15:58,afternoon,weekday,Alfajores
5819,Hot chocolate,02-02-2017 15:59,afternoon,weekday,Chocolate caliente
5820,Coke,02-02-2017 16:04,afternoon,weekday,Coca-Cola
5820,Sandwich,02-02-2017 16:04,afternoon,weekday,Sandwich
5821,Bread,02-02-2017 16:11,afternoon,weekday,Pan
5822,Baguette,02-02-2017 16:16,afternoon,weekday,Baguette
5823,Coffee,02-02-2017 16:37,afternoon,weekday,Cafe
5823,Bread,02-02-2017 16:37,afternoon,weekday,Pan
5823,Cookies,02-02-2017 16:37,afternoon,weekday,Galletas
5823,Juice,02-02-2017 16:37,afternoon,weekday,Jugo
5824,Coffee,02-02-2017 17:34,evening,weekday,Cafe
5824,Cake,02-02-2017 17:34,evening,weekday,Pastel
5826,Bread,03-02-2017 08:37,morning,weekday,Pan
5827,Bread,03-02-2017 08:54,morning,weekday,Pan
5828,Bread,03-02-2017 09:02,morning,weekday,Pan
5828,Toast,03-02-2017 09:02,morning,weekday,Tostada
5829,Bread,03-02-2017 09:05,morning,weekday,Pan
5829,Tea,03-02-2017 09:05,morning,weekday,Te
5829,Toast,03-02-2017 09:05,morning,weekday,Tostada
5829,Cake,03-02-2017 09:05,morning,weekday,Pastel
5830,Toast,03-02-2017 09:08,morning,weekday,Tostada
5830,Bread,03-02-2017 09:08,morning,weekday,Pan
5831,Cookies,03-02-2017 09:09,morning,weekday,Galletas
5832,Coffee,03-02-2017 09:29,morning,weekday,Cafe
5832,Coffee,03-02-2017 09:29,morning,weekday,Cafe
5832,Toast,03-02-2017 09:29,morning,weekday,Tostada
5833,Bread,03-02-2017 09:41,morning,weekday,Pan
5833,Pastry,03-02-2017 09:41,morning,weekday,Pastelito
5834,Bread,03-02-2017 09:55,morning,weekday,Pan
5834,Hot chocolate,03-02-2017 09:55,morning,weekday,Chocolate caliente
5834,Medialuna,03-02-2017 09:55,morning,weekday,Medialuna
5835,Farm House,03-02-2017 10:27,morning,weekday,Pan de campo
5836,Coffee,03-02-2017 10:41,morning,weekday,Cafe
5837,Farm House,03-02-2017 10:44,morning,weekday,Pan de campo
5837,Gingerbread syrup,03-02-2017 10:44,morning,weekday,Jarabe de gingerbread
5838,Coffee,03-02-2017 10:50,morning,weekday,Cafe
5838,Coffee,03-02-2017 10:50,morning,weekday,Cafe
5838,Coffee,03-02-2017 10:50,morning,weekday,Cafe
5838,Bread,03-02-2017 10:50,morning,weekday,Pan
5838,Pastry,03-02-2017 10:50,morning,weekday,Pastelito
5838,Alfajores,03-02-2017 10:50,morning,weekday,Alfajores
5839,Coffee,03-02-2017 10:56,morning,weekday,Cafe
5839,Sandwich,03-02-2017 10:56,morning,weekday,Sandwich
5839,Baguette,03-02-2017 10:56,morning,weekday,Baguette
5840,Coffee,03-02-2017 10:58,morning,weekday,Cafe
5840,Medialuna,03-02-2017 10:58,morning,weekday,Medialuna
5841,Bread,03-02-2017 10:59,morning,weekday,Pan
5842,Scandinavian,03-02-2017 11:08,morning,weekday,Pan escandinavo
5843,Cookies,03-02-2017 11:10,morning,weekday,Galletas
5843,Bread,03-02-2017 11:10,morning,weekday,Pan
5843,Bread,03-02-2017 11:10,morning,weekday,Pan
5844,Coke,03-02-2017 11:14,morning,weekday,Coca-Cola
5845,Medialuna,03-02-2017 11:22,morning,weekday,Medialuna
5845,Pastry,03-02-2017 11:22,morning,weekday,Pastelito
5846,Coffee,03-02-2017 11:24,morning,weekday,Cafe
5846,Tea,03-02-2017 11:24,morning,weekday,Te
5846,Toast,03-02-2017 11:24,morning,weekday,Tostada
5847,Alfajores,03-02-2017 11:24,morning,weekday,Alfajores
5848,Bread,03-02-2017 11:25,morning,weekday,Pan
5849,Coffee,03-02-2017 11:35,morning,weekday,Cafe
5849,Bread,03-02-2017 11:35,morning,weekday,Pan
5849,Bread,03-02-2017 11:35,morning,weekday,Pan
5850,Coffee,03-02-2017 11:36,morning,weekday,Cafe
5850,Bread,03-02-2017 11:36,morning,weekday,Pan
5850,Sandwich,03-02-2017 11:36,morning,weekday,Sandwich
5851,Coffee,03-02-2017 11:41,morning,weekday,Cafe
5851,Alfajores,03-02-2017 11:41,morning,weekday,Alfajores
5852,Truffles,03-02-2017 11:46,morning,weekday,Trufas
5852,Juice,03-02-2017 11:46,morning,weekday,Jugo
5852,Coffee,03-02-2017 11:46,morning,weekday,Cafe
5852,Bread,03-02-2017 11:46,morning,weekday,Pan
5852,Pastry,03-02-2017 11:46,morning,weekday,Pastelito
5852,Scone,03-02-2017 11:46,morning,weekday,Scone
5853,Scandinavian,03-02-2017 11:48,morning,weekday,Pan escandinavo
5853,Bread,03-02-2017 11:48,morning,weekday,Pan
5854,Bread,03-02-2017 11:49,morning,weekday,Pan
5855,Tea,03-02-2017 12:10,afternoon,weekday,Te
5855,Soup,03-02-2017 12:10,afternoon,weekday,Sopa
5856,Soup,03-02-2017 12:11,afternoon,weekday,Sopa
5856,Truffles,03-02-2017 12:11,afternoon,weekday,Trufas
5857,Soup,03-02-2017 12:13,afternoon,weekday,Sopa
5857,Scone,03-02-2017 12:13,afternoon,weekday,Scone
5857,Tea,03-02-2017 12:13,afternoon,weekday,Te
5858,Truffles,03-02-2017 12:14,afternoon,weekday,Trufas
5858,Sandwich,03-02-2017 12:14,afternoon,weekday,Sandwich
5859,Soup,03-02-2017 12:17,afternoon,weekday,Sopa
5859,Coffee,03-02-2017 12:17,afternoon,weekday,Cafe
5860,Cake,03-02-2017 12:18,afternoon,weekday,Pastel
5861,Soup,03-02-2017 12:26,afternoon,weekday,Sopa
5862,Coffee,03-02-2017 12:36,afternoon,weekday,Cafe
5862,Toast,03-02-2017 12:36,afternoon,weekday,Tostada
5863,Bread,03-02-2017 12:37,afternoon,weekday,Pan
5864,Bread,03-02-2017 13:11,afternoon,weekday,Pan
5865,Tea,03-02-2017 13:19,afternoon,weekday,Te
5865,Bread,03-02-2017 13:19,afternoon,weekday,Pan
5866,Coffee,03-02-2017 13:25,afternoon,weekday,Cafe
5866,Chicken Stew,03-02-2017 13:25,afternoon,weekday,Estofado de pollo
5866,Toast,03-02-2017 13:25,afternoon,weekday,Tostada
5867,Bread,03-02-2017 13:49,afternoon,weekday,Pan
5868,Sandwich,03-02-2017 13:54,afternoon,weekday,Sandwich
5868,Coffee,03-02-2017 13:54,afternoon,weekday,Cafe
5868,Cake,03-02-2017 13:54,afternoon,weekday,Pastel
5868,Coffee,03-02-2017 13:54,afternoon,weekday,Cafe
5868,Sandwich,03-02-2017 13:54,afternoon,weekday,Sandwich
5869,Cake,03-02-2017 13:58,afternoon,weekday,Pastel
5870,Cookies,03-02-2017 14:00,afternoon,weekday,Galletas
5870,Bread,03-02-2017 14:00,afternoon,weekday,Pan
5871,Coffee,03-02-2017 14:19,afternoon,weekday,Cafe
5871,Hot chocolate,03-02-2017 14:19,afternoon,weekday,Chocolate caliente
5871,Juice,03-02-2017 14:19,afternoon,weekday,Jugo
5871,Truffles,03-02-2017 14:19,afternoon,weekday,Trufas
5871,Mineral water,03-02-2017 14:19,afternoon,weekday,Agua mineral
5871,Sandwich,03-02-2017 14:19,afternoon,weekday,Sandwich
5871,Sandwich,03-02-2017 14:19,afternoon,weekday,Sandwich
5872,Coffee,03-02-2017 14:30,afternoon,weekday,Cafe
5872,Sandwich,03-02-2017 14:30,afternoon,weekday,Sandwich
5873,Coffee,03-02-2017 14:31,afternoon,weekday,Cafe
5873,Bread,03-02-2017 14:31,afternoon,weekday,Pan
5874,Tea,03-02-2017 14:49,afternoon,weekday,Te
5874,Coffee,03-02-2017 14:49,afternoon,weekday,Cafe
5874,Bread,03-02-2017 14:49,afternoon,weekday,Pan
5875,Afternoon with the baker,03-02-2017 14:55,afternoon,weekday,Tarde con el panadero
5876,Tea,03-02-2017 15:11,afternoon,weekday,Te
5876,Cookies,03-02-2017 15:11,afternoon,weekday,Galletas
5877,Coffee,03-02-2017 15:14,afternoon,weekday,Cafe
5877,Soup,03-02-2017 15:14,afternoon,weekday,Sopa
5878,Soup,03-02-2017 15:14,afternoon,weekday,Sopa
5878,Coffee,03-02-2017 15:14,afternoon,weekday,Cafe
5879,Farm House,03-02-2017 15:47,afternoon,weekday,Pan de campo
5880,Coffee,03-02-2017 15:57,afternoon,weekday,Cafe
5880,Cake,03-02-2017 15:57,afternoon,weekday,Pastel
5881,Coffee,03-02-2017 15:58,afternoon,weekday,Cafe
5882,Coffee,03-02-2017 15:58,afternoon,weekday,Cafe
5883,Coffee,03-02-2017 16:06,afternoon,weekday,Cafe
5883,Tea,03-02-2017 16:06,afternoon,weekday,Te
5884,Bread,03-02-2017 16:27,afternoon,weekday,Pan
5884,Bread,03-02-2017 16:27,afternoon,weekday,Pan
5884,Eggs,03-02-2017 16:27,afternoon,weekday,Huevos
5885,Baguette,03-02-2017 16:38,afternoon,weekday,Baguette
5885,Scandinavian,03-02-2017 16:38,afternoon,weekday,Pan escandinavo
5886,Coffee,03-02-2017 16:43,afternoon,weekday,Cafe
5886,Bread,03-02-2017 16:43,afternoon,weekday,Pan
5887,Coffee,03-02-2017 16:44,afternoon,weekday,Cafe
5887,Scone,03-02-2017 16:44,afternoon,weekday,Scone
5888,Eggs,03-02-2017 16:53,afternoon,weekday,Huevos
5888,Hot chocolate,03-02-2017 16:53,afternoon,weekday,Chocolate caliente
5888,Coffee,03-02-2017 16:53,afternoon,weekday,Cafe
5888,Alfajores,03-02-2017 16:53,afternoon,weekday,Alfajores
5889,Bread,03-02-2017 17:19,evening,weekday,Pan
5889,Tea,03-02-2017 17:19,evening,weekday,Te
5890,Coffee,04-02-2017 07:56,morning,weekend,Cafe
5891,Coffee,04-02-2017 08:30,morning,weekend,Cafe
5892,Cake,04-02-2017 09:06,morning,weekend,Pastel
5893,Pastry,04-02-2017 09:08,morning,weekend,Pastelito
5893,Baguette,04-02-2017 09:08,morning,weekend,Baguette
5894,Coffee,04-02-2017 09:17,morning,weekend,Cafe
5894,Coffee,04-02-2017 09:17,morning,weekend,Cafe
5894,Toast,04-02-2017 09:17,morning,weekend,Tostada
5895,Extra Salami or Feta,04-02-2017 09:31,morning,weekend,Extra salami o feta
5895,Coffee,04-02-2017 09:31,morning,weekend,Cafe
5896,Bread,04-02-2017 09:35,morning,weekend,Pan
5896,Pastry,04-02-2017 09:35,morning,weekend,Pastelito
5897,Scandinavian,04-02-2017 09:45,morning,weekend,Pan escandinavo
5898,Pastry,04-02-2017 09:48,morning,weekend,Pastelito
5898,Coffee,04-02-2017 09:48,morning,weekend,Cafe
5899,Coffee,04-02-2017 09:53,morning,weekend,Cafe
5899,Coffee,04-02-2017 09:53,morning,weekend,Cafe
5899,Cookies,04-02-2017 09:53,morning,weekend,Galletas
5900,Coffee,04-02-2017 09:55,morning,weekend,Cafe
5901,Farm House,04-02-2017 09:57,morning,weekend,Pan de campo
5902,Farm House,04-02-2017 10:00,morning,weekend,Pan de campo
5902,Cake,04-02-2017 10:00,morning,weekend,Pastel
5903,Coffee,04-02-2017 10:03,morning,weekend,Cafe
5903,Coffee,04-02-2017 10:03,morning,weekend,Cafe
5904,Coffee,04-02-2017 10:08,morning,weekend,Cafe
5905,Coffee,04-02-2017 10:21,morning,weekend,Cafe
5905,Bread,04-02-2017 10:21,morning,weekend,Pan
5905,Bread,04-02-2017 10:21,morning,weekend,Pan
5905,Pastry,04-02-2017 10:21,morning,weekend,Pastelito
5906,Bread,04-02-2017 10:22,morning,weekend,Pan
5907,Toast,04-02-2017 10:23,morning,weekend,Tostada
5907,Truffles,04-02-2017 10:23,morning,weekend,Trufas
5907,Bread,04-02-2017 10:23,morning,weekend,Pan
